,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
663,A03258,1980-086,Spuskaemaya Kapsula,1980 Oct 30,1980 Nov 26,1980 Nov 26,1980 Nov 26,,SpK,,,D,D,RV,,,,,,,U,,,
664,A03260,1980-067,Kosmos-1204 SS 23,1980 Jul 31,1981 Feb 23,1981 Feb 23,1981 Feb 23,,ESO,,,,D,CAL,,,,,,,U,,,
665,A03261,1980-067,Kosmos-1204 SS 24,1980 Jul 31,1981 Feb 23,1981 Feb 23,1981 Feb 23,,ESO,,,,D,CAL,,,,,,,U,,,
666,A03272,1980-105,Spuskaemaya Kapsula,1980 Dec 26,1980 Dec 26,1980 Dec 31,1980 Dec 31,,SpK,,,D,D,RV,,,,,,,U,,,
667,A03274,1980-105,Spuskaemaya Kapsula,1980 Dec 26,1980 Dec 26,1981 Jan 12,1981 Jan 12,,SpK,,,D,D,RV,,,,,,,U,,,
668,A03280,1981-005,Spuskaemaya Kapsula,1981 Jan 20,1981 Jan 20,1981 Jan 30,1981 Jan 30,,SpK,,,D,D,RV,,,,,,,U,,,
669,A03282,1981-005,Spuskaemaya Kapsula,1981 Jan 20,1981 Jan 20,1981 Feb  6,1981 Feb  6,,SpK,,,D,D,RV,,,,,,,U,,,
670,A03291,1980-052,SRV-4,1980 Jun 18,1981 Mar  5,1981 Mar  5,1981 Mar  5,D,SRV,,,D,D,RV,,,,,,,U,,,
671,A03295,1981-020,Spuskaemaya Kapsula,1981 Mar  5,1981 Mar  5,1981 Mar 15,1981 Mar 15,,SpK,,,D,D,RV,,,,,,,U,,,
672,A03298,1981-020,Spuskaemaya Kapsula,1981 Mar  5,1981 Mar  5,1981 Mar 22,1981 Mar 22,,SpK,,,D,D,RV,,,,,,,U,,,
673,A03303,1981-034,CBSA,1981 Apr 12,1981 Apr 14,1981 Apr 14,1981 Apr 14,,CBSA,,,,C,TECH,,,,,,,U,,,
674,A03305,1981-034,DFI,1981 Apr 12,1981 Apr 14,1981 Apr 14,1981 Apr 14,,DFI,,,,C,TECH,,,,,,,U,,,
675,A03306,1981-034,ACIP,1981 Apr 12,1981 Apr 14,1981 Apr 14,1981 Apr 14,,OEX,,,,C,TECH,,,,,,,U,,,
676,A03316,1981-019,SRV-1,1981 Feb 28,1981 Apr 29,1981 Apr 29,1981 Apr 29,D,SRV,,,D,D,RV,,,,,,,U,,,
677,A03321,1981-039,Kosmos-1267 VA,1981 Apr 25,1981 May 24,1981 May 24,1981 May 24,,TKS VA,,,,C,SS,,,,,,,U,,,
678,A03326,1981-045,Spuskaemaya Kapsula,1981 May 18,1981 May 18,1981 May 28,1981 May 28,,SpK,,,D,D,RV,,,,,,,U,,,
679,A03332,1981-045,Spuskaemaya Kapsula,1981 May 18,1981 May 18,1981 Jun  5,1981 Jun  5,,SpK,,,D,D,RV,,,,,,,U,,,
680,A03334,1981-052,Spuskaemaya Kapsula,1981 Jun  3,1981 Jun  3,1981 Jun 13,1981 Jun 13,,SpK,,,D,D,RV,,,,,,,U,,,
681,A03337,1981-019,SRV-2,1981 Feb 28,1981 Jun 19,1981 Jun 19,1981 Jun 19,D,SRV,,,D,D,RV,,,,,,,U,,,
682,A03342,1981-052,Spuskaemaya Kapsula,1981 Jun  3,1981 Jun  3,1981 Jun 21,1981 Jun 21,,SpK,,,D,D,RV,,,,,,,U,,,
683,A03352,1981-066,Spuskaemaya Kapsula,1981 Jul 15,1981 Jul 15,1981 Jul 25,1981 Jul 25,,SpK,,,D,D,RV,,,,,,,U,,,
684,A03357,1981-066,Spuskaemaya Kapsula,1981 Jul 15,1981 Jul 15,1981 Aug  2,1981 Aug  2,,SpK,,,D,D,RV,,,,,,,U,,,
685,A03364,1981-078,Spuskaemaya Kapsula,1981 Aug 13,1981 Aug 13,1981 Aug 23,1981 Aug 23,,SpK,,,D,D,RV,,,,,,,U,,,
686,A03368,1981-078,Spuskaemaya Kapsula,1981 Aug 13,1981 Aug 13,1981 Aug 31,1981 Aug 31,,SpK,,,D,D,RV,,,,,,,U,,,
687,A03371,1981-080,Spuskaemaya Kapsula,1981 Aug 21,1981 Aug 21,1981 Sep  5,1981 Sep  5,,SpK,,,D,D,RV,,,,,,,U,,,
688,A03378,1981-080,Spuskaemaya Kapsula,1981 Aug 21,1981 Aug 21,1981 Sep 20,1981 Sep 20,,SpK,,,D,D,RV,,,,,,,U,,,
689,A03392,1981-111,OSTA-1,1981 Nov 12,1981 Nov 14,1981 Nov 14,1981 Nov 14,,PLT,,,,C,SCI,,,,,,,U,,ALT/ATM,SIR-A radar on Shuttle STS-2
690,A03393,1981-111,DFI,1981 Nov 12,1981 Nov 14,1981 Nov 14,1981 Nov 14,,DFI,,,,C,TECH,,,,,,,U,,,
691,A03394,1981-111,IECM,1981 Nov 12,1981 Nov 14,1981 Nov 14,1981 Nov 14,,IECM,,,,C,TECH,,,,,,,S,,,
692,A03395,1981-111,ACIP,1981 Nov 12,1981 Nov 14,1981 Nov 14,1981 Nov 14,,OEX,,,,C,TECH,,,,,,,U,,,
693,A03400,1981-109,Spuskaemaya Kapsula,1981 Nov  3,1981 Nov  3,1981 Nov 13,1981 Nov 13,,SpK,,,D,D,RV,,,,,,,U,,,
694,A03402,1981-109,Spuskaemaya Kapsula,1981 Nov  3,1981 Nov  3,1981 Nov 21,1981 Nov 21,,SpK,,,D,D,RV,,,,,,,U,,,
695,A03411,1981-121,Spuskaemaya Kapsula,1981 Dec 19,1981 Dec 19,1981 Dec 29,1981 Dec 29,,SpK,,,D,D,RV,,,,,,,U,,,
696,A03413,1981-121,Spuskaemaya Kapsula,1981 Dec 19,1981 Dec 19,1982 Jan  6,1982 Jan  6,,SpK,,,D,D,RV,,,,,,,U,,,
697,A03422,1982-008,Spuskaemaya Kapsula,1982 Jan 30,1982 Jan 30,1982 Feb  9,1982 Feb  9,,SpK,,,D,D,RV,,,,,,,U,,,
698,A03424,1982-008,Spuskaemaya Kapsula,1982 Jan 30,1982 Jan 30,1982 Feb 17,1982 Feb 17,,SpK,,,D,D,RV,,,,,,,U,,,
699,A03439,1982-022,OSS-1,1982 Mar 22,1982 Mar 30,1982 Mar 30,1982 Mar 30,,PLT,,,,C,SCI,,,,,,,U,,ENV/P/SOL,"Solar UV/X, plasma, STS-3"
700,A03440,1982-022,PDP,1982 Mar 22,1982 Mar 30,1982 Mar 30,1982 Mar 30,,PDP,,,,C,SCI,,,,,,,S,,,
701,A03441,1982-022,DFI,1982 Mar 22,1982 Mar 30,1982 Mar 30,1982 Mar 30,,DFI,,,,C,TECH,,,,,,,U,,,
702,A03442,1982-022,IECM,1982 Mar 22,1982 Mar 30,1982 Mar 30,1982 Mar 30,,IECM,,,,C,TECH,,,,,,,S,,,
703,A03443,1982-022,ACIP,1982 Mar 22,1982 Mar 30,1982 Mar 30,1982 Mar 03,,OEX,,,,C,TECH,,,,,,,U,,,
704,A03451,1982-028,Spuskaemaya Kapsula,1982 Apr  2,1982 Apr  2,1982 Apr 20,1982 Apr 20,,SpK,,,D,D,RV,,,,,,,U,,,
705,A03453,1982-032,Spuskaemaya Kapsula,1982 Apr 15,1982 Apr 15,1982 Apr 25,1982 Apr 25,,SpK,,,D,D,RV,,,,,,,U,,,
706,A03455,1982-032,Spuskaemaya Kapsula,1982 Apr 15,1982 Apr 15,1982 May  3,1982 May  3,,SpK,,,D,D,RV,,,,,,,U,,,
707,A03460,1982-028,Spuskaemaya Kapsula,1982 Apr  2,1982 Apr  2,1982 May  8,1982 May  8,,SpK,,,D,D,RV,,,,,,,U,,,
708,A03467,1982-006,SRV-2,1982 Jan 21,1982 Apr 26,1982 Apr 26,1982 Apr 26,D,SRV,,,D,D,RV,,,,,,,U,,,
709,A03471,1982-007N,Kosmos-1335 SS 10,1982 Jan 29,1982 Jun 10,1982 Jun 10,1982 Jun 10,,ESO,,,,D,CAL,,,,,,,U,,,
710,A03474,1982-041,SRV-1,1982 May 11,1982 Jul 15,1982 Jul 15,1982 Jul 15,D,SRV,,,D,D,RV,,,,,,,U,,,
711,A03478,1982-057,Spuskaemaya Kapsula,1982 Jun  8,1982 Jun 22,1982 Jun 22,1982 Jun 22,,SpK,,,D,D,RV,,,,,,,U,,,
712,A03481,1982-065,DoD 82-1,1982 Jun 27,1982 Jul  4,1982 Jul  4,1982 Jul  4,,ESS,,,,D,EW/TECH,,,,,,,U,,,
713,A03482,1982-065,DFI,1982 Jun 27,1982 Jul  4,1982 Jul  4,1982 Jul  4,,DFI,,,,C,TECH,,,,,,,U,,,
714,A03483,1982-065,IECM,1982 Jun 27,1982 Jul  4,1982 Jul  4,1982 Jul  4,,IECM,,,,C,TECH,,,,,,,U,,,
715,A03484,1982-065,ACIP,1982 Jun 27,1982 Jul  4,1982 Jul  4,1982 Jul  4,,OEX,,,,C,TECH,,,,,,,U,,,
716,A03492,1982-057,Spuskaemaya Kapsula,1982 Jun  8,1982 Jul  6,1982 Jul  6,1982 Jul  6,,SpK,,,D,D,RV,,,,,,,U,,,
717,A03494,1982-067,Spuskaemaya Kapsula,1982 Jun 30,1982 Jun 30,1982 Jul 10,1982 Jul 10,,SpK,,,D,D,RV,,,,,,,U,,,
718,A03498,1982-067,Spuskaemaya Kapsula,1982 Jun 30,1982 Jun 30,1982 Jul 18,1982 Jul 18,,SpK,,,D,D,RV,,,,,,,U,,,
719,A03506,1982-041,SRV-2,1982 May 11,1982 Aug 31,1982 Aug 31,1982 Aug 31,D,SRV,,,D,D,RV,,,,,,,U,,,
720,A03514,1982-078,Spuskaemaya Kapsula,1982 Aug  4,1982 Aug 19,1982 Aug 19,1982 Aug 19,,SpK,,,D,D,RV,,,,,,,U,,,
721,A03520,1982-078,Spuskaemaya Kapsula,1982 Aug  4,1982 Sep  2,1982 Sep  2,1982 Sep  2,,SpK,,,D,D,RV,,,,,,,U,,,
722,A03522,1982-090,FSW RV,1982 Sep  9,1982 Sep 14,1982 Sep 14,1982 Sep 14,,FSW RV,,,D,D,RV,,,,,,,U,,,
723,A03529,1982-091,Spuskaemaya Kapsula,1982 Sep 15,1982 Sep 15,1982 Sep 25,1982 Sep 25,,SpK,,,D,D,RV,,,,,,,U,,,
724,A03533,1982-041,SRV-3,1982 May 11,1982 Oct 14,1982 Oct 14,1982 Oct 14,D,SRV,,,D,D,RV,,,,,,,U,,,
725,A03537,1982-091,Spuskaemaya Kapsula,1982 Sep 15,1982 Sep 15,1982 Oct  3,1982 Oct  3,,SpK,,,D,D,RV,,,,,,,U,,,
726,A03555,1982-110,DFI,1982 Nov 11,1982 Nov 16,1982 Nov 16,1982 Nov 16,,DFI,,,,C,TECH,,,,,,,U,,,
727,A03562,1982-041,SRV-4,1982 May 11,1982 Dec  5,1982 Dec  5,1982 Dec  5,D,SRV,,,D,D,RV,,,,,,,U,,,
728,A03570,1982-117,Spuskaemaya Kapsula,1982 Dec 16,1982 Dec 29,1982 Dec 29,1982 Dec 29,,SpK,,,D,D,RV,,,,,,,U,,,
729,A03580,1982-117,Spuskaemaya Kapsula,1982 Dec 16,1983 Jan 13,1983 Jan 13,1983 Jan 13,,SpK,,,D,D,RV,,,,,,,U,,,
730,A03581,1983-004B,PIX 2,1983 Jan 26,1983 Jan 26,1983 Jan 26,1983 Jan 26,,Delta Attached,,,,C,TECH,,,,,,,U,,,
731,A03588,1983-007,Spuskaemaya Kapsula,1983 Feb  6,1983 Feb  6,1983 Feb 11,1983 Feb 11,,SpK,,,D,D,RV,,,,,,,U,,,
732,A03590,1983-007,Spuskaemaya Kapsula,1983 Feb  6,1983 Feb  6,1983 Feb 16,1983 Feb 16,,SpK,,,D,D,RV,,,,,,,U,,,
733,A03595,1983-012,Spuskaemaya Kapsula,1983 Feb 25,1983 Mar 10,1983 Mar 10,1983 Mar 10,,SpK,,,D,D,RV,,,,,,,U,,,
734,A03598,1983-012,Spuskaemaya Kapsula,1983 Feb 25,1983 Mar 24,1983 Mar 24,1983 Mar 24,,SpK,,,D,D,RV,,,,,,,U,,,
735,A03605,1983-026,IUS ASE-1,1983 Apr  4,1983 Apr  9,1983 Apr  9,1983 Apr  9 1853,,IUS ASE,,,,C,TECH,,,,,,,S,,,
736,A03618,1983-036,Spuskaemaya Kapsula,1983 Apr 22,1983 Apr 22,1983 May  2,1983 May  2,,SpK,,,D,D,RV,,,,,,,U,,,
737,A03620,1983-039,Spuskaemaya Kapsula,1983 Apr 26,1983 May 10,1983 May 10,1983 May 10,,SpK,,,D,D,RV,,,,,,,U,,,
738,A03622,1983-036,Spuskaemaya Kapsula,1983 Apr 22,1983 Apr 22,1983 May 10,1983 May 10,,SpK,,,D,D,RV,,,,,,,U,,,
739,A03625,1982-076,Kosmos-1397 SS 23,1982 Jul 29,1983 May 18,1983 May 18,1983 May 18,,ESO,,,,D,CAL,,,,,,,U,,,
740,A03626,1982-076,Kosmos-1397 SS 24,1982 Jul 29,1983 May 18,1983 May 18,1983 May 18,,ESO,,,,D,CAL,,,,,,,U,,,
741,A03631,1983-039,Spuskaemaya Kapsula,1983 Apr 26,1983 May 24,1983 May 24,1983 May 24,,SpK,,,D,D,RV,,,,,,,U,,,
742,A03635,1978-116B,DRIMS,1978 Dec 16,1978 Dec 17,1978 Dec 17,1978 Dec 17,,Delta Attached,,,,C,TECH,,,,,,,U,,,
743,A03642,1983-050,Spuskaemaya Kapsula,1983 May 26,1983 Jun 10,1983 Jun 10,1983 Jun 10,,SpK,,,D,D,RV,,,,,,,U,,,
744,A03645,1983-032,SRV-1,1983 Apr 15,1983 Jun 14,1983 Jun 14,1983 Jun 14,D,SRV,,,D,D,RV,,,,,,,U,,,
745,A03653,1983-059,OSTA-2,1983 Jun 18,1984 Jan 10,1984 Jan 10,1984 Jan 10,,MPESS,,,,C,SCI,,,,,,,U,,MG,"Materials experiments, STS-7"
746,A03665,1983-050,Spuskaemaya Kapsula,1983 May 26,1983 Jun 24,1983 Jun 24,1983 Jun 24,,SpK,,,D,D,RV,,,,,,,U,,,
747,A03667,1982-007,Kosmos-1335 SS 23,1982 Jan 29,1987 Apr  5,1987 Apr  5,1987 Apr  5,,ESO,,,,D,CAL,,,,,,,U,,,
748,A03668,1982-007,Kosmos-1335 SS 24,1982 Jan 29,1987 Apr  5,1987 Apr  5,1987 Apr  5,,ESO,,,,D,CAL,,,,,,,U,,,
749,A03673,1983-064,Spuskaemaya Kapsula,1983 Jun 28,1984 Jul  8,1984 Jul  8,1984 Jul  8,,SpK,,,D,D,RV,,,,,,,U,,,
750,A03676,1983-064,Spuskaemaya Kapsula,1983 Jun 28,1984 Jul 16,1984 Jul 16,1984 Jul 16,,SpK,,,D,D,RV,,,,,,,U,,,
751,A03686,1983-032,SRV-2,1983 Apr 15,1983 Aug 17,1983 Aug 17,1983 Aug 17,D,SRV,,,D,D,RV,,,,,,,U,,,
752,A03688,1983-013,Kosmos-1443 VA,1983 Mar  2,1983 Aug 22,1983 Aug 22,1983 Aug 22,,TKS VA,,,,C,SS,,,,,,,U,,,
753,A03691,1983-086,FSW RV,1983 Aug 19,1983 Aug 24,1983 Aug 24,1983 Aug 24,,FSW RV,,,D,D,RV,,,,,,,U,,,
754,A03694,1983-083,Spuskaemaya Kapsula,1983 Aug 10,1983 Aug 24,1983 Aug 24,1983 Aug 24,,SpK,,,D,D,RV,,,,,,,U,,,
755,A03696,1983-060,SRV-1,1983 Jun 20,1983 Sep  1,1983 Sep  1,1983 Sep  1,D,SRV,,,D,D,RV,,,,,,,U,,,
756,A03701,1983-089,PFTA,1983 Aug 30,1983 Sep  5,1983 Sep  5,1983 Sep  5,,LDEF,,,,C,TECH,,,,,,,U,,,
757,A03702,1983-089,DFI/USPS,1983 Aug 30,1983 Sep  5,1983 Sep  5,1983 Sep  5,,DFI,,,,C,TECH,,,,,,,U,,,
758,A03713,1983-083,Spuskaemaya Kapsula,1983 Aug 10,1983 Sep 10,1983 Sep 10,1983 Sep 10,,SpK,,,D,D,RV,,,,,,,U,,,
759,A03718,1983-093,Spuskaemaya Kapsula,1983 Sep  7,1983 Sep 21,1983 Sep 21,1983 Sep 21,,SpK,,,D,D,RV,,,,,,,U,,,
760,A03726,1983-093,Spuskaemaya Kapsula,1983 Sep  7,1983 Oct  5,1983 Oct  5,1983 Oct  5,,SpK,,,D,D,RV,,,,,,,U,,,
761,A03730,1983-104,Spuskaemaya Kapsula,1983 Oct 14,1983 Nov  1,1983 Nov  1,1983 Nov  1,,SpK,,,D,D,RV,,,,,,,U,,,
762,A03733,1983-060,SRV-2,1983 Jun 20,1983 Nov  1,1983 Nov  1,1983 Nov  1,D,SRV,,,D,D,RV,,,,,,,U,,,
763,A03736,1983-104,Spuskaemaya Kapsula,1983 Oct 14,1983 Oct 14,1983 Nov 18,1983 Nov 18,,SpK,,,D,D,RV,,,,,,,U,,,
764,A03742,1983-116,Spacelab 1,1983 Nov 28,1983 Dec  8,1983 Dec  8,1983 Dec  8,,SLLM1,,,,C,SCI,,,,,,,U,,BIO/MG/UVA/P,"First Spacelab, UV camera"
765,A03743,1983-116,Spacelab 1 Pallet,1983 Nov 28,1983 Dec  8,1983 Dec  8,1983 Dec  8,,PLT,,,,C,SCI,,,,,,,U,,ATM/P/UVA,"Far UV tel, solar irradiance"
766,A03749,1983-117,Spuskaemaya Kapsula,1983 Nov 30,1983 Dec 16,1983 Dec 16,1983 Dec 16,,SpK,,,D,D,RV,,,,,,,U,,,
767,A03754,1983-117,Spuskaemaya Kapsula,1983 Nov 30,1983 Nov 30,1984 Jan  2,1984 Jan  2,,SpK,,,D,D,RV,,,,,,,U,,,
768,A03756,1983-060,SRV-3,1983 Jun 20,1984 Jan  1,1984 Jan  1,1984 Jan  1,D,SRV,,,D,D,RV,,,,,,,U,,,
769,A03761,1984-004,Spuskaemaya Kapsula,1984 Jan 13,1984 Jan 13,1984 Jan 27,1984 Jan 27,,SpK,,,D,D,RV,,,,,,,U,,,
770,A03764,1984-011A,MMU FSS,1984 Feb  3,1984 Feb 11,1984 Feb 11,1984 Feb 11 1215,,MMU FSS,,,,C,TECH,,,,,,,U,,,
771,A03765,1984-011,MMU 2,1984 Feb  3,1984 Feb  9,1984 Feb  9,1984 Feb  9,,MMU,,,,C,SS,,,,,,,U,,,
772,A03766,1984-011A,MMU FSS,1984 Feb  3,1984 Feb 11,1984 Feb 11,1984 Feb 11 1215,,MMU FSS,,,,C,TECH,,,,,,,U,,,
773,A03767,1984-011,MMU 3,1984 Feb  3,1984 Feb  9,1984 Feb  9,1984 Feb  9,,MMU,,,,C,SS,,,,,,,U,,,
774,A03775,1984-011,SPAS 1A,1984 Feb  3,1984 Feb 11,1984 Feb 11,1984 Feb 11,,SPAS,,,,B,SCI,,,,,,,U,,MG,"Microgravity experiments, STS 41-B"
775,A03787,1984-004,Spuskaemaya Kapsula,1984 Jan 13,1984 Jan 13,1984 Feb  4,1984 Feb  4,,SpK,,,D,D,RV,,,,,,,U,,,
776,A03797,1984-020,Spuskaemaya Kapsula,1984 Feb 28,1984 Feb 28,1984 Mar 14,1984 Mar 14,,SpK,,,D,D,RV,,,,,,,U,,,
777,A03799,1983-060,SRV-4,1983 Jun 20,1984 Mar 20,1984 Mar 20,1984 Mar 20,D,SRV,,,D,D,RV,,,,,,,U,,,
778,A03802,1984-020,Spuskaemaya Kapsula,1984 Feb 28,1984 Feb 28,1984 Mar 28,1984 Mar 28,,SpK,,,D,D,RV,,,,,,,U,,,
779,A03809,1984-034A,MMU FSS,1984 Apr  6,1984 Apr 13,1984 Apr 13,1984 Apr 13 1338,,MMU FSS,,,,C,TECH,,,,,,,U,,,
780,A03810,1984-034,MMU 2,1984 Apr  6,1984 Apr 14,1984 Apr 14,1984 Apr 14,,MMU,,,,C,SS,,,,,,,U,,,
781,A03811,1984-034A,MMU FSS,1984 Apr  6,1984 Apr 13,1984 Apr 13,1984 Apr 13 1338,,MMU FSS,,,,C,TECH,,,,,,,U,,,
782,A03812,1984-034,MMU 3,1984 Apr  6,1984 Apr 14,1984 Apr 14,1984 Apr 14,,MMU,,,,C,SS,,,,,,,U,,,
783,A03817,1984-034,SMRM-FSS,1984 Apr  6,1984 Apr 14,1984 Apr 14,1984 Apr 14,,FSS,,,,C,TECH,,,,,,,U,,,
784,A03833,1984-036,Spuskaemaya Kapsula,1984 Apr 10,1984 Apr 24,1984 Apr 24,1984 Apr 24,,SpK,,,D,D,RV,,,,,,,U,,,
785,A03836,1984-036,Spuskaemaya Kapsula,1984 Apr 10,1984 May  8,1984 May  8,1984 May  8,,SpK,,,D,D,RV,,,,,,,U,,,
786,A03843,1984-050,Spuskaemaya Kapsula,1984 May 25,1984 Jun  8,1984 Jun  8,1984 Jun  8,,SpK,,,D,D,RV,,,,,,,U,,,
787,A03847,1984-039,SRV-1,1984 Apr 17,1984 Jun 15,1984 Jun 15,1984 Jun 15,D,SRV,,,D,D,RV,,,,,,,U,,,
788,A03849,1984-050,Spuskaemaya Kapsula,1984 May 25,1984 Jun 22,1984 Jun 22,1984 Jun 22,,SpK,,,D,D,RV,,,,,,,U,,,
789,A03860,1984-066,Spuskaemaya Kapsula,1984 Jun 26,1984 Jul 15,1984 Jul 15,1984 Jul 15,,SpK,,,D,D,RV,,,,,,,U,,,
790,A03864,1984-065,SRV-1,1984 Jun 25,1984 Aug  1,1984 Aug  1,1984 Aug  1,D,SRV,,,D,D,RV,,,,,,,U,,,
791,A03869,1984-066,Spuskaemaya Kapsula,1984 Jun 26,1984 Aug 10,1984 Aug 10,1984 Aug 10,,SpK,,,D,D,RV,,,,,,,U,,,
792,A03873,1984-039,SRV-2,1984 Apr 17,1984 Aug 11,1984 Aug 11,1984 Aug 11,D,SRV,,,D,D,RV,,,,,,,U,,,
793,A03875,1984-088D,Solar Cell Experiment,1984 Aug 16,1984 Aug 16?,1984 Aug 16?,1984 Aug 16?,,STP1,,,,D,TECH,,,,,,,U,,,
794,A03883,1984-077,Spuskaemaya Kapsula,1984 Jul 31,1984 Aug 20,1984 Aug 20,1984 Aug 20,,SpK,,,D,D,RV,,,,,,,U,,,
795,A03889,1984-093,OAST 1,1984 Aug 30,1984 Sep  5,1984 Sep  5,1984 Sep  5,,MPESS,,,,C,TECH,,,,,,,U,,,
796,A03903,1984-077,Spuskaemaya Kapsula,1984 Jul 31,1984 Sep 15,1984 Sep 15,1984 Sep 15,,SpK,,,D,D,RV,,,,,,,U,,,
797,A03904,1984-098,FSW RV,1984 Sep 12,1984 Sep 17,1984 Sep 17,1984 Sep 17,,FSW RV,,,D,D,RV,,,,,,,U,,,
798,A03911,1984-065,SRV-2,1984 Jun 25,1984 Sep  1,1984 Sep  1,1984 Sep  1,D,SRV,,,D,D,RV,,,,,,,U,,,
799,A03922,1984-108,OSTA-3,1984 Oct  5,1984 Oct 13,1984 Oct 13,1984 Oct 13,,PLT,,,,C,IMG-R,,,,,,,U,,ALT/ATM,Imaging radar
800,A03926,1984-108,LFC/ORS,1984 Oct  5,1984 Oct 13,1984 Oct 13,1984 Oct 13,,MPESS,,,,C,TECH/IMG,,,,,,,U,,,
801,A03933,1984-065,SRV-3,1984 Jun 25,1984 Oct  1,1984 Oct  1,1984 Oct  1,D,SRV,,,D,D,RV,,,,,,,U,,,
802,A03935,1984-102,Spuskaemaya Kapsula,1984 Sep 25,1984 Oct 14,1984 Oct 14,1984 Oct 14,,SpK,,,D,D,RV,,,,,,,U,,,
803,A03937,1984-065,SRV-4,1984 Jun 25,1984 Oct 17,1984 Oct 17,1984 Oct 17,D,SRV,,,D,D,RV,,,,,,,U,,,
804,A03942,1984-102,Spuskaemaya Kapsula,1984 Sep 25,1984 Nov  4,1984 Nov  4,1984 Nov  4,,SpK,,,D,D,RV,,,,,,,U,,,
805,A03943,1984-113,MMU 2,1984 Nov  8,1984 Nov 16,1984 Nov 16,1984 Nov 16,,MMU,,,,C,SS,,,,,,,U,,,
806,A03944,1984-113,MMU 3,1984 Nov  8,1984 Nov 16,1984 Nov 16,1984 Nov 16,,MMU,,,,C,SS,,,,,,,U,,,
807,A03946,1984-113A,MMU FSS,1984 Nov  8,1984 Nov 16,1984 Nov 16,1984 Nov 16 1200,,MMU FSS,,,,C,TECH,,,,,,,U,,,
808,A03947,1984-113A,MMU FSS,1984 Nov  8,1984 Nov 16,1984 Nov 16,1984 Nov 16 1200,,MMU FSS,,,,C,TECH,,,,,,,U,,,
809,A03951,1984-113,PLT-HS376,1984 Nov  8,1984 Nov 16,1984 Nov 16,1984 Nov 16,,PLT,,,,C,TECH,,,,,,,U,,,
810,A03955,1984-113,PLT-HS376,1984 Nov  8,1984 Nov 16,1984 Nov 16,1984 Nov 16,,PLT,,,,C,INF,,,,,,,U,,,
811,A03971,1984-119,Spuskaemaya Kapsula,1984 Nov 21,1984 Dec 11,1984 Dec 11,1984 Dec 11,,SpK,,,D,D,RV,,,,,,,U,,,
812,A03978,1984-119,Spuskaemaya Kapsula,1984 Nov 21,1984 Dec 26,1984 Dec 26,1984 Dec 26,,SpK,,,D,D,RV,,,,,,,U,,,
813,A03983,1985-002,Spuskaemaya Kapsula,1985 Jan  9,1985 Jan 20,1985 Jan 20,1985 Jan 20,,SpK,,,D,D,RV,,,,,,,U,,,
814,A03984,1983-049,Kosmos-1465 SS 5,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
815,A03985,1983-049,Kosmos-1465 SS 6,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
816,A03986,1983-049,Kosmos-1465 SS 7,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
817,A03987,1983-049,Kosmos-1465 SS 8,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
818,A03988,1983-049,Kosmos-1465 SS 9,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
819,A03989,1983-049,Kosmos-1465 SS 10,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
820,A03990,1983-049,Kosmos-1465 SS 11,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
821,A03991,1983-049,Kosmos-1465 SS 12,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
822,A03992,1983-049,Kosmos-1465 SS 13,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
823,A03993,1983-049,Kosmos-1465 SS 14,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
824,A03994,1983-049,Kosmos-1465 SS 15,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
825,A03995,1983-049,Kosmos-1465 SS 16,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
826,A03996,1983-049,Kosmos-1465 SS 17,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
827,A03997,1983-049,Kosmos-1465 SS 18,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
828,A03998,1983-049,Kosmos-1465 SS 19,1983 May 26,1985 Jan 23,1985 Jan 23,1985 Jan 23,,ESO,,,,D,CAL,,,,,,,U,,,
